userId,movieId,title,Q_value
486,96520,Prime Suspect: The Lost Child (1995),0.4511
486,3152,"Last Picture Show, The (1971)",0.4443
486,6339,"Man on the Train (Homme du train, L') (2002)",0.4206
486,778,Trainspotting (1996),0.416
487,1,Toy Story (1995),2.8673
487,168266,T2: Trainspotting (2017),0.7006
487,5468,20 Million Miles to Earth (1957),0.6608
487,5244,Shogun Assassin (1980),0.6522
487,27105,Purgatory (1999),0.6444
488,1399,Marvin's Room (1996),1.6478
488,100507,21 and Over (2013),1.6414
488,6301,Straw Dogs (1971),1.6325
488,82527,Barney's Version (2010),1.5594
488,50942,"Wake Up, Ron Burgundy (2004)",1.5578
489,4470,Ariel (1988),1.5419
489,1642,Indian Summer (a.k.a. Alive & Kicking) (1996),0.4074
489,32511,"Touch of Zen, A (Xia nu) (1971)",0.3347
489,8979,Guerrilla: The Taking of Patty Hearst (2004),0.3293
489,79592,"Other Guys, The (2010)",0.3243
490,113186,Felony (2013),1.7325
490,53326,Them (Ils) (2006),1.5826
490,4003,She's Having a Baby (1988),1.5179
490,69784,Brüno (Bruno) (2009),1.4578
490,1144,"Line King: The Al Hirschfeld Story, The (1996)",1.4551
491,1,Toy Story (1995),2.4583
491,50685,Waitress (2007),0.7482
491,26676,Almost an Angel (1990),0.686
491,4127,"Like Father, Like Son (1987)",0.6684
491,2436,Tea with Mussolini (1999),0.649
492,60514,Journey to the Center of the Earth (2008),1.9056
492,111443,Chef (2014),1.598
492,5298,Human Nature (2001),1.5854
492,32799,Maidens in Uniform (Mädchen in Uniform) (1931),1.5667
492,76030,Case 39 (2009),1.5562
493,1,Toy Story (1995),1.4814
493,7991,Death Race 2000 (1975),0.3077
493,1030,Pete's Dragon (1977),0.2815
493,184721,First Reformed (2017),0.2757
493,1620,Kiss the Girls (1997),0.2716
494,101362,Olympus Has Fallen (2013),1.9017
494,93819,Absentia (2011),0.4453
494,6263,Basic (2003),0.4001
494,26776,Porco Rosso (Crimson Pig) (Kurenai no buta) (1992),0.3994
494,55290,Gone Baby Gone (2007),0.3929
495,1,Toy Story (1995),2.5325
495,4443,Outland (1981),0.4441
495,7381,"Whole Ten Yards, The (2004)",0.4357
495,33132,State Property 2 (2005),0.4328
495,44022,Ice Age 2: The Meltdown (2006),0.432
496,1,Toy Story (1995),2.6875
496,105211,Enough Said (2013),0.6569
496,1592,Air Bud (1997),0.5804
496,52283,"Reaping, The (2007)",0.5594
496,4770,"Glass House, The (2001)",0.5525
497,1,Toy Story (1995),1.7452
497,969,"African Queen, The (1951)",0.3216
497,4041,"Officer and a Gentleman, An (1982)",0.3192
497,163,Desperado (1995),0.3034
497,2978,Three to Tango (1999),0.2928
498,1,Toy Story (1995),2.1397
498,31445,Employee of the Month (2004),0.5415
498,5688,Tully (2000),0.489
498,143969,Er ist wieder da (2015),0.4749
498,5608,"Das Experiment (Experiment, The) (2001)",0.4692
499,1,Toy Story (1995),1.9546
499,141830,Unbelievable Adventures of Italians in Russia (1974),0.5569
499,97752,Cloud Atlas (2012),0.5543
499,6242,Ringu (Ring) (1998),0.4979
499,1597,Conspiracy Theory (1997),0.4863
500,1440,Amos & Andrew (1993),2.1107
500,1556,Speed 2: Cruise Control (1997),0.4174
500,3864,Godzilla 2000 (Gojira ni-sen mireniamu) (1999),0.3837
500,99415,Parental Guidance (2012),0.3831
500,1236,Trust (1990),0.3603
501,1,Toy Story (1995),2.0626
501,6638,Valley Girl (1983),0.6193
501,47640,Beerfest (2006),0.576
501,27846,"Corporation, The (2003)",0.5338
501,35836,"40-Year-Old Virgin, The (2005)",0.5048
502,1,Toy Story (1995),2.5091
502,6204,"Meteor Man, The (1993)",0.6206
502,4089,Born in East L.A. (1987),0.6108
502,574,Spanking the Monkey (1994),0.5872
502,98160,Nature Calls (2012),0.5783
503,1,Toy Story (1995),1.6041
503,106002,Ender's Game (2013),0.3213
503,1673,Boogie Nights (1997),0.3198
503,56251,Futurama: Bender's Big Score (2007),0.3128
503,3652,"City of the Living Dead (a.k.a. Gates of Hell, The) (Paura nella città dei morti viventi) (1980)",0.3123
504,123947,Cake (2014),1.5369
504,3981,Red Planet (2000),1.4862
504,54686,"Last Legion, The (2007)",1.456
504,737,Barb Wire (1996),1.3988
504,1882,Godzilla (1998),1.3221
505,1,Toy Story (1995),1.9544
505,7439,"Punisher, The (2004)",0.5106
505,2137,Charlotte's Web (1973),0.486
505,43914,Winter Passing (2005),0.4856
505,2435,Hurlyburly (1998),0.4766
506,68959,Fullmetal Alchemist the Movie: Conqueror of Shamballa (Gekijô-ban hagane no renkinjutsushi: Shanbara wo yuku mono) (2005),2.0187
506,3868,"Naked Gun: From the Files of Police Squad!, The (1988)",0.4497
506,104241,Kick-Ass 2 (2013),0.4477
506,1755,Shooting Fish (1997),0.4407
506,2540,"Corruptor, The (1999)",0.431
507,1,Toy Story (1995),1.4223
507,6305,Fahrenheit 451 (1966),0.3973
507,3467,Hud (1963),0.3961
507,4625,Millennium (1989),0.3887
507,5417,"Fast Runner, The (Atanarjuat) (2001)",0.3786
508,1,Toy Story (1995),3.2497
508,4392,Alice (1990),0.6328
508,4436,Obsession (1976),0.5805
508,3284,They Might Be Giants (1971),0.5648
508,69805,"Librarian, The: The Curse of the Judas Chalice (2008)",0.5422
509,29,"City of Lost Children, The (Cité des enfants perdus, La) (1995)",1.9642
509,120625,The Fool (2014),1.8062
509,174479,Unedited Footage of a Bear (2014),1.7112
509,1680,Sliding Doors (1998),1.2729
509,2114,"Outsiders, The (1983)",1.2177
510,1,Toy Story (1995),1.92
510,70637,I Can't Think Straight (2007),0.4389
510,7493,"Three Faces of Eve, The (1957)",0.4186
510,3471,Close Encounters of the Third Kind (1977),0.4179
510,120625,The Fool (2014),0.4126
511,1,Toy Story (1995),1.7948
511,3684,"Fabulous Baker Boys, The (1989)",0.5043
511,6638,Valley Girl (1983),0.4146
511,6042,Blind Spot: Hitler's Secretary (Im toten Winkel - Hitlers Sekretärin) (2002),0.3876
511,27478,Ali G Indahouse (2002),0.3534
512,163925,"Wings, Legs and Tails (1986)",0.9641
512,127298,A Pigeon Sat on a Branch Reflecting on Existence (2014),0.233
512,37240,Why We Fight (2005),0.2066
512,63515,The Island (2006),0.1945
512,6564,Lara Croft Tomb Raider: The Cradle of Life (2003),0.1923
513,1,Toy Story (1995),2.3893
513,2817,Aces: Iron Eagle III (1992),0.6494
513,4988,White Water Summer (1987),0.5399
513,118530,Fans (1999),0.5159
513,1496,Anna Karenina (1997),0.5089
514,6395,"Crazies, The (a.k.a. Code Name: Trixie) (1973)",1.582
514,51573,Meshes of the Afternoon (1943),1.5547
514,2026,Disturbing Behavior (1998),1.5394
514,140267,The Witch (2015),1.5307
514,90384,Behind Enemy Lines II: Axis of Evil (2006),1.4014
515,1,Toy Story (1995),0.9764
515,34162,Wedding Crashers (2005),0.2621
515,32515,Walker (1987),0.2469
515,104303,Jobs (2013),0.2465
515,48,Pocahontas (1995),0.2366
516,1,Toy Story (1995),3.3711
516,184997,"Love, Simon (2018)",0.6575
516,26078,Advise and Consent (1962),0.6366
516,4831,Can't Stop the Music (1980),0.63
516,2599,Election (1999),0.623
517,3688,Porky's (1982),1.9305
517,57843,Rise of the Footsoldier (2007),1.8951
517,2271,Permanent Midnight (1998),1.8416
517,453,For Love or Money (1993),1.7967
517,2428,"Faculty, The (1998)",1.6999
518,1,Toy Story (1995),2.7666
518,2027,Jane Austen's Mafia! (1998),0.5793
518,4840,"Last Metro, The (Dernier métro, Le) (1980)",0.5763
518,4290,For the Boys (1991),0.5512
518,7005,King Ralph (1991),0.5473
519,1,Toy Story (1995),1.5781
519,95497,Dragon Ball Z: Super Android 13! (Doragon bôru Z 7: Kyokugen batoru!! San dai sûpâ saiyajin) (1992),0.3772
519,69604,Whatever Works (2009),0.3596
519,441,Dazed and Confused (1993),0.3386
519,4310,Pearl Harbor (2001),0.328
520,1,Toy Story (1995),3.196
520,6335,"Dancer Upstairs, The (2002)",0.7489
520,5650,Strange Brew (1983),0.7237
520,6644,"Green Ray, The (Rayon vert, Le) (1986)",0.7225
520,647,Courage Under Fire (1996),0.7043
521,1,Toy Story (1995),2.3602
521,8461,Dragon Seed (1944),0.4711
521,4105,"Evil Dead, The (1981)",0.4523
521,38159,"Short Film About Love, A (Krótki film o milosci) (1988)",0.4493
521,8600,Angels with Dirty Faces (1938),0.4367
522,155743,My Big Fat Greek Wedding 2 (2016),1.6632
522,92475,All Watched Over by Machines of Loving Grace (2011),1.6451
522,48,Pocahontas (1995),1.6419
522,1952,Midnight Cowboy (1969),1.5546
522,6963,Devil's Playground (2002),1.4956
523,1,Toy Story (1995),4.1719
523,3865,"Original Kings of Comedy, The (2000)",0.9171
523,110130,"Nut Job, The (2014)",0.8854
523,543,So I Married an Axe Murderer (1993),0.8746
523,90866,Hugo (2011),0.8035
524,5644,"Pride of the Yankees, The (1942)",1.5299
524,53125,Pirates of the Caribbean: At World's End (2007),1.4656
524,41997,Munich (2005),1.4463
524,43912,Freedomland (2006),1.4428
524,91842,Contraband (2012),1.4088
525,47774,"Icicle Thief, The (Ladri di saponette) (1989)",1.7976
525,175585,Shot Caller (2017),1.6559
525,1785,King of New York (1990),1.6374
525,42015,Casanova (2005),1.5892
525,7208,Dr. Jekyll and Mr. Hyde (1941),1.5561
526,1,Toy Story (1995),1.9754
526,48518,"Texas Chainsaw Massacre: The Beginning, The (2006)",0.4467
526,67087,"I Love You, Man (2009)",0.3986
526,168612,Ghost in the Shell (2017),0.3916
526,74226,"Dream of Light (a.k.a. Quince Tree Sun, The) (Sol del membrillo, El) (1992)",0.3894
527,1,Toy Story (1995),3.8174
527,69860,Eichmann (2007),1.3926
527,37844,Roll Bounce (2005),0.7848
527,1490,B*A*P*S (1997),0.7662
527,97665,Asterix & Obelix: God Save Britannia (Astérix et Obélix: Au service de Sa Majesté) (2012),0.7246
528,48082,"Science of Sleep, The (La science des rêves) (2006)",0.227
528,455,Free Willy (1993),0.2226
528,2897,And the Ship Sails On (E la nave va) (1983),0.2217
528,34072,"March of the Penguins (Marche de l'empereur, La) (2005)",0.22
528,2706,American Pie (1999),0.2165
529,48596,"Marine, The (2006)",2.3992
529,4920,"Now, Voyager (1942)",0.5248
529,2069,"Trip to Bountiful, The (1985)",0.4716
529,5678,Formula 51 (2001),0.4667
529,3022,"General, The (1926)",0.4664
530,1,Toy Story (1995),1.6819
530,56176,Alvin and the Chipmunks (2007),0.3667
530,3915,Girlfight (2000),0.3396
530,25769,"Steamboat Bill, Jr. (1928)",0.3357
530,164,Devil in a Blue Dress (1995),0.3342
531,5237,Taps (1981),0.906
531,4622,Loverboy (1989),0.1826
531,80860,Life as We Know It (2010),0.1661
531,111,Taxi Driver (1976),0.1598
531,4995,"Beautiful Mind, A (2001)",0.1576
532,1,Toy Story (1995),0.7119
532,103602,Craig Ferguson: I'm Here To Help (2013),0.1494
532,27873,Metallica: Some Kind of Monster (2004),0.1481
532,81,Things to Do in Denver When You're Dead (1995),0.1314
532,384,Bad Company (1995),0.1306
533,1333,"Birds, The (1963)",1.8221
533,179133,Loving Vincent (2017),1.562
533,261,Little Women (1994),1.4394
533,72165,Cirque du Freak: The Vampire's Assistant (2009),1.3861
533,6417,Live Wire (1992),1.3295
534,102066,Resolution (2012),2.0442
534,42638,Grand Theft Parsons (2003),1.7336
534,4465,"Accused, The (1988)",1.733
534,130087,The Cobbler (2015),1.6644
534,2897,And the Ship Sails On (E la nave va) (1983),1.6405
535,1,Toy Story (1995),2.2712
535,81784,Morning Glory (2010),0.4421
535,125,Flirting With Disaster (1996),0.4274
535,1798,Hush (1998),0.4258
535,26985,Nirvana (1997),0.2947
536,1,Toy Story (1995),1.692
536,3148,"Cider House Rules, The (1999)",0.3441
536,61348,Disaster Movie (2008),0.3401
536,4228,Heartbreakers (2001),0.3396
536,691,Mrs. Winterbourne (1996),0.3389
537,1,Toy Story (1995),1.9823
537,5300,3:10 to Yuma (1957),0.4624
537,95199,What to Expect When You're Expecting (2012),0.4445
537,3083,All About My Mother (Todo sobre mi madre) (1999),0.4279
537,6357,High Society (1956),0.4265
538,75803,Our Family Wedding (2010),1.7963
538,101884,Dark Tide (2012),0.3341
538,189043,Boundaries (2018),0.3314
538,102066,Resolution (2012),0.3071
538,93721,Jiro Dreams of Sushi (2011),0.2947
539,1,Toy Story (1995),3.7735
539,160684,Marauders (2016),1.0318
539,50445,"Hitcher, The (2007)",1.0223
539,130842,Power/Rangers (2015),0.996
539,27186,Kirikou and the Sorceress (Kirikou et la sorcière) (1998),0.9908
540,1,Toy Story (1995),2.4381
540,5614,"His Secret Life (a.k.a. Ignorant Fairies, The) (Fate ignoranti, Le) (2001)",0.5044
540,103865,Revenge for Jolly! (2012),0.458
540,2497,Message in a Bottle (1999),0.4431
540,98122,Indie Game: The Movie (2012),0.4354
541,3011,"They Shoot Horses, Don't They? (1969)",1.1345
541,1884,Fear and Loathing in Las Vegas (1998),0.306
541,3969,Pay It Forward (2000),0.2736
541,8588,Killing Me Softly (2002),0.2573
541,94122,Comic-Con Episode IV: A Fan's Hope (2011),0.2566
542,1,Toy Story (1995),3.805
542,5690,Grave of the Fireflies (Hotaru no haka) (1988),0.84
542,71156,"Men Who Stare at Goats, The (2009)",0.7787
542,3791,Footloose (1984),0.7758
542,7951,Nightbreed (1990),0.7501
543,1,Toy Story (1995),3.1595
543,5591,Monkey Trouble (1994),0.7071
543,3057,Where's Marlowe? (1998),0.699
543,8911,Raise Your Voice (2004),0.696
543,7259,You Got Served (2004),0.6735
544,103655,R.I.P.D. (2013),1.5586
544,8012,Kikujiro (Kikujirô no natsu) (1999),1.5164
544,37380,Doom (2005),1.4622
544,58404,Justice League: The New Frontier (2008) ,1.4486
544,95965,Dragon Ball Z: Bardock - The Father of Goku (Doragon bôru Z: Tatta hitori no saishuu kessen - Furiiza ni itonda Z senshi Kakarotto no chichi) (1990),1.4247
545,1,Toy Story (1995),1.6403
545,114066,"20,000 Days on Earth (2014)",0.3518
545,2475,52 Pick-Up (1986),0.3386
545,3951,Two Family House (2000),0.3346
545,347,Bitter Moon (1992),0.3149
546,1,Toy Story (1995),1.5413
546,7991,Death Race 2000 (1975),0.3447
546,72605,Brothers (2009),0.3239
546,66,Lawnmower Man 2: Beyond Cyberspace (1996),0.3224
546,2495,"Fantastic Planet, The (Planète sauvage, La) (1973)",0.3124
547,1,Toy Story (1995),1.3089
547,2436,Tea with Mussolini (1999),0.2906
547,6062,Lost in La Mancha (2002),0.2881
547,2307,One Tough Cop (1998),0.2796
547,116718,Volga - Volga (1938),0.2518
548,1,Toy Story (1995),1.8449
548,174053,Black Mirror: White Christmas (2014),0.4152
548,4197,Real Life (1979),0.4128
548,5312,Murder by Numbers (2002),0.4061
548,2082,"Mighty Ducks, The (1992)",0.4041
549,1,Toy Story (1995),0.8583
549,157270,Barbershop: The Next Cut (2016),0.183
549,971,Cat on a Hot Tin Roof (1958),0.18
549,134881,Love & Mercy (2014),0.1774
549,82041,"Loved Ones, The (2009)",0.1699
550,57536,Strange Wilderness (2008),1.5702
550,8014,"Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom) (2003)",1.5639
550,4814,Don't Say a Word (2001),1.4701
550,6265,Head of State (2003),1.3964
550,64957,"Curious Case of Benjamin Button, The (2008)",1.3488
551,1,Toy Story (1995),1.9946
551,326,To Live (Huozhe) (1994),0.4713
551,177185,Maz Jobrani: Immigrant (2017),0.3834
551,94867,"Pact, The (2012)",0.3807
551,292,Outbreak (1995),0.3757
552,1,Toy Story (1995),2.8397
552,381,When a Man Loves a Woman (1994),0.8143
552,114601,This Is Where I Leave You (2014),0.6098
552,951,His Girl Friday (1940),0.6071
552,7171,Aileen: Life and Death of a Serial Killer (2003),0.5609
553,1,Toy Story (1995),1.0555
553,36525,Just Like Heaven (2005),0.2827
553,6386,Nevada Smith (1966),0.2102
553,7184,This Property is Condemned (1966),0.2058
553,92046,Contact High (2009),0.1943
554,1,Toy Story (1995),3.014
554,6339,"Man on the Train (Homme du train, L') (2002)",0.5396
554,93,Vampire in Brooklyn (1995),0.5069
554,60365,Frosty the Snowman (1969),0.5022
554,526,"Savage Nights (Nuits fauves, Les) (1992)",0.5022
555,118814,Playing It Cool (2014),1.5882
555,8506,Fear X (2003),1.583
555,2822,Medicine Man (1992),1.5205
555,130840,Spring (2015),1.3851
555,50610,Beer League (2006),1.3267
556,1,Toy Story (1995),3.4507
556,93982,"Raven, The (2012)",0.8186
556,1096,Sophie's Choice (1982),0.7797
556,40412,Dead Man's Shoes (2004),0.7715
556,101362,Olympus Has Fallen (2013),0.7535
557,1,Toy Story (1995),2.8207
557,71810,Legionnaire (1998),0.6356
557,27408,Ripley's Game (2002),0.6305
557,1616,"Peacemaker, The (1997)",0.6211
557,113350,I'll Follow You Down (2013),0.6051
558,1,Toy Story (1995),2.2699
558,35957,Red Eye (2005),0.526
558,47446,"Moustache, La (2005)",0.5161
558,7773,"Bang, Bang, You're Dead (2002)",0.5119
558,78209,Get Him to the Greek (2010),0.5108
559,100498,"Good Day to Die Hard, A (2013)",1.7965
559,5247,Smokey and the Bandit (1977),1.644
559,3363,American Graffiti (1973),1.5749
559,2897,And the Ship Sails On (E la nave va) (1983),1.5633
559,2194,"Untouchables, The (1987)",1.5598
560,151687,Risen (2016),1.4764
560,3329,The Year My Voice Broke (1987),1.4111
560,2840,Stigmata (1999),1.3989
560,2058,"Negotiator, The (1998)",1.3207
560,2892,New Rose Hotel (1998),1.3059
561,4541,"Serpent and the Rainbow, The (1988)",1.4788
561,26776,Porco Rosso (Crimson Pig) (Kurenai no buta) (1992),1.4079
561,6827,It's Pat (1994),1.3543
561,42011,Fun with Dick and Jane (2005),1.3541
561,1224,Henry V (1989),1.2979
562,7088,Black Orpheus (Orfeu Negro) (1959),1.4523
562,6755,Bubba Ho-tep (2002),1.4462
562,89028,Don't Be Afraid of the Dark (2010),1.3497
562,51903,I Think I Love My Wife (2007),1.2484
562,63876,Milk (2008),1.2164
563,1,Toy Story (1995),2.6646
563,128099,Jim Jefferies: BARE (2014),0.5918
563,8947,"Grudge, The (2004)",0.5887
563,4061,The Man in the Moon (1991),0.5548
563,2699,Arachnophobia (1990),0.5402
564,1,Toy Story (1995),2.7396
564,31030,I Remember Mama (1948),0.5801
564,3185,Snow Falling on Cedars (1999),0.5683
564,104017,3 dev adam (Three Giant Men) (1973) ,0.5247
564,136447,George Carlin: You Are All Diseased (1999),0.5111
565,1,Toy Story (1995),2.1389
565,8275,College (1927),0.676
565,386,S.F.W. (1994),0.5184
565,3265,Hard-Boiled (Lat sau san taam) (1992),0.4949
565,33558,"Snow Walker, The (2003)",0.4949
566,1,Toy Story (1995),2.7306
566,27549,Dead or Alive: Final (2002),0.4907
566,92259,Intouchables (2011),0.4528
566,26350,"Passenger, The (Professione: reporter) (1975)",0.4504
566,766,I Shot Andy Warhol (1996),0.4475
567,4617,Let It Ride (1989),1.6228
567,179073,Male Hunt (1964),1.4636
567,58025,Jumper (2008),1.451
567,100611,Escape from Planet Earth (2013),1.3666
567,139157,Massu Engira Maasilamani (2015),1.329
568,173619,Fugitives (1986),1.9455
568,408,8 Seconds (1994),0.379
568,157312,The Boss (2016),0.3766
568,6145,Venom (1982),0.3523
568,5903,Equilibrium (2002),0.3365
569,1,Toy Story (1995),2.2976
569,26422,Hair (1979),0.6011
569,72,Kicking and Screaming (1995),0.5459
569,113345,Jupiter Ascending (2015),0.5198
569,8142,Dead or Alive: Hanzaisha (1999),0.4982
570,8985,Blade: Trinity (2004),1.5194
570,2542,"Lock, Stock & Two Smoking Barrels (1998)",1.4199
570,62293,"Duchess, The (2008)",1.4063
570,47044,Miami Vice (2006),1.3929
570,98604,From Up on Poppy Hill (Kokuriko-zaka kara) (2011),1.3821
571,1,Toy Story (1995),1.0357
571,4347,Divided We Fall (Musíme si pomáhat) (2000),0.2696
571,60737,Watching the Detectives (2007),0.2445
571,99415,Parental Guidance (2012),0.244
571,2306,Holy Man (1998),0.2423
572,1454,SubUrbia (1997),3.29
572,1457,Fools Rush In (1997),0.6109
572,388,Boys Life (1995),0.5704
572,2151,"Gods Must Be Crazy II, The (1989)",0.5542
572,80917,Monsters (2010),0.5495
573,68194,"Damned United, The (2009)",0.9838
573,87444,Elektra Luxx (2010),0.2854
573,2383,Police Academy 6: City Under Siege (1989),0.2429
573,51545,Pusher III: I'm the Angel of Death (2005),0.2325
573,193579,Jon Stewart Has Left the Building (2015),0.2121
574,1,Toy Story (1995),2.3729
574,47404,Mind Game (2004),0.7766
574,44828,Slither (2006),0.5876
574,609,Homeward Bound II: Lost in San Francisco (1996),0.5242
574,43708,Block Party (a.k.a. Dave Chappelle's Block Party) (2005),0.5142
575,1,Toy Story (1995),1.6222
575,153070,Rabbits (2002),0.5233
575,5127,Dragonfly (2002),0.5027
575,3849,The Spiral Staircase (1945),0.487
575,187595,Solo: A Star Wars Story (2018),0.4737
576,1,Toy Story (1995),4.0945
576,142831,Garam Masala (2005),0.8281
576,7018,Presumed Innocent (1990),0.8208
576,7205,"Wind and the Lion, The (1975)",0.8046
576,67665,Anvil! The Story of Anvil (2008),0.8018
577,1,Toy Story (1995),1.9036
577,4297,Pelle the Conqueror (Pelle erobreren) (1987),0.6454
577,26359,1900 (Novecento) (1976),0.4579
577,4350,Forgotten Silver (1996),0.4564
577,72479,"Messenger, The (2009)",0.447
578,1,Toy Story (1995),1.6342
578,4714,Any Which Way You Can (1980),0.3676
578,154065,Dad's Army (2016),0.3045
578,4130,Maid to Order (1987),0.2996
578,2535,Earthquake (1974),0.2978
579,4666,Skin Deep (1989),1.7432
579,118880,"Girl Walks Home Alone at Night, A (2014)",1.6066
579,82053,Casino Jack (2010),1.5944
579,107069,Lone Survivor (2013),1.5847
579,31658,Howl's Moving Castle (Hauru no ugoku shiro) (2004),1.5843
580,2878,Hell Night (1981),1.3745
580,6234,Equus (1977),1.3695
580,4765,L.I.E. (2001),1.3281
580,88911,My Afternoons with Margueritte (La tête en friche) (2010),1.307
580,26554,"Quiet Earth, The (1985)",1.2976
581,1,Toy Story (1995),3.1149
581,3251,Agnes of God (1985),0.805
581,4605,How to Get Ahead in Advertising (1989),0.6458
581,58107,Step Up 2 the Streets (2008),0.6014
581,48649,Chapayev (1934),0.5963
582,1,Toy Story (1995),2.7096
582,126088,A Flintstones Christmas Carol (1994),0.5385
582,112512,Colourful (Karafuru) (2010),0.4933
582,6880,"Texas Chainsaw Massacre, The (2003)",0.4771
582,719,Multiplicity (1996),0.4763
583,1,Toy Story (1995),2.766
583,6358,Kiss Me Kate (1953),0.8122
583,8375,"Hunting of the President, The (2004)",0.8035
583,8290,Mitchell (1975),0.7931
583,4591,Erik the Viking (1989),0.7801
584,1635,"Ice Storm, The (1997)",1.6056
584,6141,They Call Me Bruce? (a.k.a. A Fistful of Chopsticks) (1982),1.5474
584,152091,The Brothers Grimsby (2016),1.4827
584,6785,Seven Brides for Seven Brothers (1954),1.4244
584,156726,Hush (2016),1.3971
585,1,Toy Story (1995),0.8387
585,93819,Absentia (2011),0.2884
585,8748,"Yesterday, Today and Tomorrow (Ieri, oggi, domani) (1963)",0.227
585,1483,Crash (1996),0.2186
585,5974,"Thief of Bagdad, The (1940)",0.2173
586,1,Toy Story (1995),4.0026
586,59725,Sex and the City (2008),1.0206
586,101423,Mezzo Forte (1998),0.7569
586,82848,One Week (1920),0.6543
586,6465,Jubilee (1977),0.6437
587,8578,Undead (2003),1.6481
587,2318,Happiness (1998),1.5259
587,1829,Chinese Box (1997),1.414
587,37830,Final Fantasy VII: Advent Children (2004),1.3826
587,2172,"Strike! (a.k.a. All I Wanna Do, The Hairy Bird) (1998)",1.3584
588,1,Toy Story (1995),1.1604
588,127202,Me and Earl and the Dying Girl (2015),0.3278
588,4256,"Center of the World, The (2001)",0.2721
588,110669,"Honest Liar, An (2014)",0.2633
588,4248,Josie and the Pussycats (2001),0.2592
589,1,Toy Story (1995),2.0573
589,5540,Clash of the Titans (1981),0.3271
589,60389,Battle for Haditha (2007),0.3168
589,87194,The Way (2010),0.3045
589,2791,Airplane! (1980),0.282
590,7087,"Passage to India, A (1984)",1.6107
590,73386,Staten Island (2009),1.5368
590,85316,Winnie the Pooh and Tigger Too (1974),1.5344
590,6797,Bugsy (1991),1.5196
590,106873,Evangelion: 3.0 You Can (Not) Redo (2012),1.4608
591,1,Toy Story (1995),3.9762
591,3079,Mansfield Park (1999),0.6974
591,1273,Down by Law (1986),0.69
591,4433,Written on the Wind (1956),0.6421
591,152,"Addiction, The (1995)",0.6376
592,1,Toy Story (1995),2.2898
592,6938,Billabong Odyssey (2003),0.5605
592,7114,"Collector, The (1965)",0.5449
592,31923,"Three Musketeers, The (1973)",0.535
592,5433,Silver Bullet (Stephen King's Silver Bullet) (1985),0.5009
593,1,Toy Story (1995),2.7326
593,3396,"Muppet Movie, The (1979)",0.5958
593,7487,Henry & June (1990),0.5538
593,3357,East-West (Est-ouest) (1999),0.5166
593,27036,Merlin (1998),0.505
594,3143,Hell in the Pacific (1968),0.9331
594,5650,Strange Brew (1983),0.3187
594,33896,3 Extremes (Three... Extremes) (Saam gaang yi) (2004),0.2696
594,160718,Piper (2016),0.2562
594,6039,"Woman in Red, The (1984)",0.2492
595,1,Toy Story (1995),2.2744
595,5680,Auto Focus (2002),0.5793
595,76763,"Runaways, The (2010)",0.5714
595,227,Drop Zone (1994),0.509
595,4367,Lara Croft: Tomb Raider (2001),0.489
596,59126,Religulous (2008),1.6407
596,7167,Japanese Story (2003),1.6339
596,633,Denise Calls Up (1995),1.5948
596,605,One Fine Day (1996),1.5914
596,5803,I Spy (2002),1.577
597,136353,Scooby-Doo! and the Loch Ness Monster (2004),1.6469
597,8371,"Chronicles of Riddick, The (2004)",1.5347
597,7896,Ride the High Country (1962),1.4739
597,155064,The Neon Demon (2016),1.4675
597,116799,Inherent Vice (2014),1.4472
598,1,Toy Story (1995),2.0919
598,26048,"Human Condition II, The (Ningen no joken II) (1959)",0.4277
598,921,My Favorite Year (1982),0.4192
598,79592,"Other Guys, The (2010)",0.4041
598,93242,Gone (2012),0.402
599,4697,Basket Case (1982),1.5508
599,1998,Exorcist II: The Heretic (1977),1.3963
599,6949,"Big Empty, The (2003)",1.3936
599,43936,16 Blocks (2006),1.3776
599,71640,Burma VJ: Reporting from a Closed Country (Burma VJ: Reporter i et lukket land) (2008),1.2672
600,3790,Groove (2000),0.7955
600,7034,Show Me Love (Fucking Åmål) (1998),0.7652
600,31083,Man Trouble (1992),0.7639
600,7493,"Three Faces of Eve, The (1957)",0.7308
600,908,North by Northwest (1959),0.7053
601,3310,"Kid, The (1921)",2.3048
601,1556,Speed 2: Cruise Control (1997),0.4126
601,71131,"Most Hated Family in America, The (2007)",0.3967
601,1255,Bad Taste (1987),0.3936
601,90943,Into the Abyss (2011),0.3835
602,1,Toy Story (1995),2.0058
602,135569,Star Trek Beyond (2016),0.4672
602,177593,"Three Billboards Outside Ebbing, Missouri (2017)",0.3728
602,2311,2010: The Year We Make Contact (1984),0.3709
602,140301,The Escort (2015),0.368
603,62792,Pride and Glory (2008),2.9347
603,171495,Cosmos,0.6291
603,118290,Omega Doom (1996),0.5765
603,5134,Mean Machine (2001),0.5097
603,573,"Ciao, Professore! (Io speriamo che me la cavo) (1992)",0.4867
604,45,To Die For (1995),1.6499
604,33615,Madagascar (2005),1.5021
604,6331,Spellbound (2002),1.4429
604,1011,Herbie Rides Again (1974),1.4226
604,587,Ghost (1990),1.3838
605,324,"Sum of Us, The (1994)",1.8352
605,2859,Stop Making Sense (1984),1.7627
605,4545,Short Circuit (1986),1.7258
605,149902,Garm Wars: The Last Druid (2014),1.6643
605,3863,"Cell, The (2000)",1.6048
